OrderID,OrderDate,CustomerID,City,Product,Quantity,UnitPrice,TotalAmount
3983,2033-11-26,3374,Chennai,Tablet Plus,3,15000,45000
3984,2033-11-27,1597,Pune,Laptop Pro,5,50000,250000
3985,2033-11-28,4062,Pune,Headphones Z,3,3000,9000
3986,2033-11-29,3336,Hyderabad,Mouse M,5,1000,5000
3987,2033-11-30,1592,Bangalore,Printer Max,4,12000,48000
3988,2033-12-01,2687,Delhi,Mouse M,5,1000,5000
3989,2033-12-02,4644,Mumbai,Smartwatch Q,3,8000,24000
3990,2033-12-03,1572,Pune,Mouse M,1,1000,1000
3991,2033-12-04,4425,Hyderabad,Monitor Ultra,5,20000,100000
3992,2033-12-05,3075,Chennai,Keyboard K,2,1500,3000
3993,2033-12-06,4001,Pune,Tablet Plus,1,15000,15000
3994,2033-12-07,3090,Bangalore,Keyboard K,5,1500,7500
3995,2033-12-08,2704,Mumbai,Monitor Ultra,2,20000,40000
3996,2033-12-09,3470,Chennai,Keyboard K,1,1500,1500
3997,2033-12-10,4669,Chennai,Mouse M,5,1000,5000
3998,2033-12-11,1176,Delhi,Office Chair,4,7500,30000
3999,2033-12-12,1528,Pune,Keyboard K,2,1500,3000
4000,2033-12-13,2633,Delhi,Smartwatch Q,4,8000,32000
4001,2033-12-14,1965,Mumbai,Printer Max,3,12000,36000
4002,2033-12-15,2517,Pune,Printer Max,5,12000,60000
4003,2033-12-16,1197,Kolkata,Laptop Pro,5,50000,250000
4004,2033-12-17,3657,Pune,Smartphone X,2,25000,50000
4005,2033-12-18,4648,Kolkata,Mouse M,5,1000,5000
4006,2033-12-19,3889,Chennai,Headphones Z,3,3000,9000
4007,2033-12-20,1852,Delhi,Monitor Ultra,5,20000,100000
4008,2033-12-21,4588,Bangalore,Tablet Plus,1,15000,15000
4009,2033-12-22,2537,Pune,Mouse M,4,1000,4000
4010,2033-12-23,3069,Bangalore,Printer Max,3,12000,36000
4011,2033-12-24,4183,Pune,Laptop Pro,3,50000,150000
4012,2033-12-25,2080,Chennai,Keyboard K,4,1500,6000
4013,2033-12-26,4137,Delhi,Headphones Z,4,3000,12000
4014,2033-12-27,3889,Mumbai,Headphones Z,3,3000,9000
4015,2033-12-28,1097,Mumbai,Smartphone X,4,25000,100000
4016,2033-12-29,4215,Mumbai,Office Chair,2,7500,15000
4017,2033-12-30,2903,Pune,Smartphone X,4,25000,100000
4018,2033-12-31,1434,Pune,Keyboard K,1,1500,1500
4019,2034-01-01,1636,Bangalore,Mouse M,1,1000,1000
4020,2034-01-02,4750,Delhi,Smartwatch Q,2,8000,16000
4021,2034-01-03,4157,Pune,Monitor Ultra,4,20000,80000
4022,2034-01-04,1587,Delhi,Headphones Z,1,3000,3000
4023,2034-01-05,1343,Bangalore,Tablet Plus,5,15000,75000
4024,2034-01-06,2317,Pune,Mouse M,4,1000,4000
4025,2034-01-07,2979,Mumbai,Tablet Plus,2,15000,30000
4026,2034-01-08,1570,Mumbai,Laptop Pro,4,50000,200000
4027,2034-01-09,4721,Chennai,Tablet Plus,3,15000,45000
4028,2034-01-10,1610,Kolkata,Headphones Z,3,3000,9000
4029,2034-01-11,2727,Hyderabad,Headphones Z,1,3000,3000
4030,2034-01-12,3290,Kolkata,Headphones Z,3,3000,9000
4031,2034-01-13,2854,Pune,Mouse M,2,1000,2000
4032,2034-01-14,3608,Delhi,Mouse M,1,1000,1000
4033,2034-01-15,1959,Pune,Monitor Ultra,2,20000,40000
4034,2034-01-16,3079,Delhi,Printer Max,2,12000,24000
4035,2034-01-17,3438,Delhi,Office Chair,3,7500,22500
4036,2034-01-18,3324,Kolkata,Keyboard K,3,1500,4500
4037,2034-01-19,1531,Hyderabad,Keyboard K,2,1500,3000
4038,2034-01-20,2177,Chennai,Laptop Pro,3,50000,150000
4039,2034-01-21,3430,Kolkata,Smartphone X,3,25000,75000
4040,2034-01-22,2091,Hyderabad,Monitor Ultra,3,20000,60000
4041,2034-01-23,2901,Mumbai,Printer Max,4,12000,48000
4042,2034-01-24,1883,Mumbai,Smartwatch Q,2,8000,16000
4043,2034-01-25,3261,Delhi,Laptop Pro,5,50000,250000
4044,2034-01-26,2678,Bangalore,Mouse M,2,1000,2000
4045,2034-01-27,3423,Pune,Printer Max,1,12000,12000
4046,2034-01-28,3791,Pune,Headphones Z,3,3000,9000
4047,2034-01-29,3260,Delhi,Mouse M,3,1000,3000
4048,2034-01-30,3126,Bangalore,Smartphone X,5,25000,125000
4049,2034-01-31,2749,Hyderabad,Smartphone X,1,25000,25000
4050,2034-02-01,3675,Mumbai,Keyboard K,4,1500,6000
4051,2034-02-02,3651,Pune,Office Chair,2,7500,15000
4052,2034-02-03,1781,Kolkata,Office Chair,4,7500,30000
4053,2034-02-04,4994,Bangalore,Smartwatch Q,1,8000,8000
4054,2034-02-05,4452,Hyderabad,Mouse M,5,1000,5000
4055,2034-02-06,4048,Mumbai,Mouse M,1,1000,1000
4056,2034-02-07,3727,Kolkata,Smartphone X,5,25000,125000
4057,2034-02-08,3105,Bangalore,Headphones Z,4,3000,12000
4058,2034-02-09,4867,Delhi,Headphones Z,4,3000,12000
4059,2034-02-10,4097,Delhi,Tablet Plus,1,15000,15000
4060,2034-02-11,1880,Delhi,Headphones Z,1,3000,3000
4061,2034-02-12,1446,Pune,Printer Max,3,12000,36000
4062,2034-02-13,3113,Hyderabad,Office Chair,5,7500,37500
4063,2034-02-14,4992,Delhi,Headphones Z,3,3000,9000
4064,2034-02-15,2783,Pune,Monitor Ultra,2,20000,40000
4065,2034-02-16,2277,Chennai,Mouse M,2,1000,2000
4066,2034-02-17,4970,Pune,Headphones Z,1,3000,3000
4067,2034-02-18,2991,Mumbai,Tablet Plus,4,15000,60000
4068,2034-02-19,2067,Pune,Smartwatch Q,2,8000,16000
4069,2034-02-20,4168,Hyderabad,Smartwatch Q,2,8000,16000
4070,2034-02-21,2577,Kolkata,Smartphone X,3,25000,75000
4071,2034-02-22,2011,Pune,Headphones Z,3,3000,9000
4072,2034-02-23,3274,Delhi,Mouse M,2,1000,2000
4073,2034-02-24,1773,Mumbai,Mouse M,1,1000,1000
4074,2034-02-25,3726,Bangalore,Office Chair,3,7500,22500
4075,2034-02-26,4507,Delhi,Smartwatch Q,2,8000,16000
4076,2034-02-27,2814,Mumbai,Smartphone X,4,25000,100000
4077,2034-02-28,3648,Chennai,Headphones Z,3,3000,9000
4078,2034-03-01,3426,Bangalore,Smartwatch Q,2,8000,16000
4079,2034-03-02,2201,Chennai,Smartwatch Q,5,8000,40000
4080,2034-03-03,2450,Kolkata,Mouse M,3,1000,3000
4081,2034-03-04,4986,Mumbai,Headphones Z,5,3000,15000
4082,2034-03-05,3756,Chennai,Laptop Pro,3,50000,150000
4083,2034-03-06,1306,Kolkata,Headphones Z,3,3000,9000
4084,2034-03-07,1778,Mumbai,Printer Max,5,12000,60000
4085,2034-03-08,3551,Mumbai,Smartwatch Q,1,8000,8000
4086,2034-03-09,3315,Chennai,Office Chair,2,7500,15000
4087,2034-03-10,4657,Mumbai,Laptop Pro,1,50000,50000
4088,2034-03-11,1007,Delhi,Tablet Plus,1,15000,15000
4089,2034-03-12,4991,Mumbai,Smartphone X,2,25000,50000
4090,2034-03-13,3555,Hyderabad,Headphones Z,4,3000,12000
4091,2034-03-14,1475,Kolkata,Office Chair,1,7500,7500
4092,2034-03-15,2320,Mumbai,Tablet Plus,1,15000,15000
4093,2034-03-16,3211,Hyderabad,Tablet Plus,1,15000,15000
4094,2034-03-17,1484,Mumbai,Smartwatch Q,4,8000,32000
4095,2034-03-18,4668,Mumbai,Printer Max,3,12000,36000
4096,2034-03-19,4143,Chennai,Smartwatch Q,5,8000,40000
4097,2034-03-20,3614,Delhi,Smartphone X,5,25000,125000
4098,2034-03-21,1904,Kolkata,Laptop Pro,4,50000,200000
4099,2034-03-22,1558,Delhi,Mouse M,1,1000,1000
4100,2034-03-23,4982,Bangalore,Monitor Ultra,5,20000,100000
4101,2034-03-24,2967,Chennai,Laptop Pro,4,50000,200000
4102,2034-03-25,3285,Chennai,Smartphone X,2,25000,50000
4103,2034-03-26,2127,Delhi,Mouse M,5,1000,5000
4104,2034-03-27,2233,Pune,Tablet Plus,2,15000,30000
4105,2034-03-28,3601,Chennai,Laptop Pro,1,50000,50000
4106,2034-03-29,3875,Delhi,Mouse M,5,1000,5000
4107,2034-03-30,1467,Chennai,Headphones Z,4,3000,12000
4108,2034-03-31,4525,Mumbai,Smartwatch Q,3,8000,24000
4109,2034-04-01,4339,Delhi,Monitor Ultra,5,20000,100000
4110,2034-04-02,3433,Delhi,Office Chair,5,7500,37500
4111,2034-04-03,3822,Hyderabad,Headphones Z,5,3000,15000
4112,2034-04-04,1847,Chennai,Laptop Pro,5,50000,250000
4113,2034-04-05,3434,Chennai,Keyboard K,4,1500,6000
4114,2034-04-06,3924,Delhi,Mouse M,4,1000,4000
4115,2034-04-07,1258,Mumbai,Tablet Plus,3,15000,45000
4116,2034-04-08,1282,Mumbai,Tablet Plus,4,15000,60000
4117,2034-04-09,2649,Kolkata,Keyboard K,4,1500,6000
4118,2034-04-10,2898,Mumbai,Laptop Pro,1,50000,50000
4119,2034-04-11,1039,Chennai,Tablet Plus,1,15000,15000
4120,2034-04-12,3533,Pune,Printer Max,2,12000,24000
4121,2034-04-13,3976,Hyderabad,Tablet Plus,3,15000,45000
4122,2034-04-14,3267,Delhi,Monitor Ultra,1,20000,20000
4123,2034-04-15,4200,Bangalore,Printer Max,3,12000,36000
4124,2034-04-16,2014,Hyderabad,Smartphone X,3,25000,75000
4125,2034-04-17,4071,Pune,Smartphone X,5,25000,125000
4126,2034-04-18,4591,Bangalore,Mouse M,3,1000,3000
4127,2034-04-19,1612,Hyderabad,Printer Max,5,12000,60000
4128,2034-04-20,3975,Mumbai,Headphones Z,2,3000,6000
4129,2034-04-21,2915,Chennai,Mouse M,2,1000,2000
4130,2034-04-22,1687,Pune,Headphones Z,2,3000,6000
4131,2034-04-23,4690,Bangalore,Monitor Ultra,5,20000,100000
4132,2034-04-24,1612,Pune,Smartwatch Q,5,8000,40000
4133,2034-04-25,3307,Hyderabad,Laptop Pro,2,50000,100000
4134,2034-04-26,4037,Chennai,Printer Max,5,12000,60000
4135,2034-04-27,4013,Pune,Keyboard K,4,1500,6000
4136,2034-04-28,3413,Bangalore,Office Chair,4,7500,30000
4137,2034-04-29,2781,Delhi,Laptop Pro,5,50000,250000
4138,2034-04-30,2810,Hyderabad,Monitor Ultra,5,20000,100000
4139,2034-05-01,3591,Delhi,Printer Max,1,12000,12000
4140,2034-05-02,3696,Mumbai,Smartphone X,1,25000,25000
4141,2034-05-03,2547,Delhi,Laptop Pro,3,50000,150000
4142,2034-05-04,2930,Delhi,Headphones Z,3,3000,9000
4143,2034-05-05,3861,Kolkata,Keyboard K,3,1500,4500
4144,2034-05-06,4958,Hyderabad,Laptop Pro,2,50000,100000
4145,2034-05-07,4087,Mumbai,Office Chair,4,7500,30000
4146,2034-05-08,2152,Delhi,Monitor Ultra,2,20000,40000
4147,2034-05-09,1574,Chennai,Monitor Ultra,5,20000,100000
4148,2034-05-10,4180,Bangalore,Mouse M,1,1000,1000
4149,2034-05-11,2910,Delhi,Monitor Ultra,5,20000,100000
4150,2034-05-12,2012,Mumbai,Mouse M,5,1000,5000
4151,2034-05-13,4604,Delhi,Monitor Ultra,1,20000,20000
4152,2034-05-14,1669,Bangalore,Office Chair,5,7500,37500
4153,2034-05-15,1268,Mumbai,Monitor Ultra,3,20000,60000
4154,2034-05-16,4233,Hyderabad,Keyboard K,1,1500,1500
4155,2034-05-17,2283,Mumbai,Smartwatch Q,5,8000,40000
4156,2034-05-18,1923,Hyderabad,Smartphone X,3,25000,75000
4157,2034-05-19,2125,Mumbai,Keyboard K,3,1500,4500
4158,2034-05-20,2529,Pune,Monitor Ultra,4,20000,80000
4159,2034-05-21,2758,Bangalore,Printer Max,3,12000,36000
4160,2034-05-22,2594,Bangalore,Headphones Z,2,3000,6000
4161,2034-05-23,1246,Mumbai,Smartwatch Q,1,8000,8000
4162,2034-05-24,4711,Pune,Smartphone X,1,25000,25000
4163,2034-05-25,4866,Delhi,Headphones Z,1,3000,3000
4164,2034-05-26,4908,Bangalore,Keyboard K,5,1500,7500
4165,2034-05-27,2560,Hyderabad,Office Chair,5,7500,37500
4166,2034-05-28,3178,Hyderabad,Office Chair,2,7500,15000
4167,2034-05-29,3400,Chennai,Headphones Z,3,3000,9000
4168,2034-05-30,3243,Kolkata,Printer Max,5,12000,60000
4169,2034-05-31,4864,Pune,Headphones Z,3,3000,9000
4170,2034-06-01,2939,Kolkata,Keyboard K,3,1500,4500
4171,2034-06-02,1929,Kolkata,Headphones Z,5,3000,15000
4172,2034-06-03,4737,Hyderabad,Smartphone X,5,25000,125000
4173,2034-06-04,4453,Chennai,Printer Max,2,12000,24000
4174,2034-06-05,4069,Kolkata,Tablet Plus,4,15000,60000
4175,2034-06-06,3692,Kolkata,Laptop Pro,1,50000,50000
4176,2034-06-07,1226,Mumbai,Tablet Plus,5,15000,75000
4177,2034-06-08,3748,Mumbai,Mouse M,5,1000,5000
4178,2034-06-09,4547,Mumbai,Headphones Z,3,3000,9000
4179,2034-06-10,4548,Delhi,Office Chair,4,7500,30000
4180,2034-06-11,1264,Kolkata,Tablet Plus,5,15000,75000
4181,2034-06-12,2395,Delhi,Monitor Ultra,4,20000,80000
4182,2034-06-13,4557,Chennai,Keyboard K,1,1500,1500
4183,2034-06-14,2457,Pune,Tablet Plus,3,15000,45000
4184,2034-06-15,1645,Hyderabad,Smartwatch Q,2,8000,16000
4185,2034-06-16,3258,Kolkata,Printer Max,1,12000,12000
4186,2034-06-17,4643,Hyderabad,Keyboard K,4,1500,6000
4187,2034-06-18,4448,Pune,Office Chair,4,7500,30000
4188,2034-06-19,2418,Mumbai,Mouse M,1,1000,1000
4189,2034-06-20,2473,Kolkata,Tablet Plus,4,15000,60000
4190,2034-06-21,3990,Bangalore,Printer Max,2,12000,24000
4191,2034-06-22,2387,Delhi,Laptop Pro,2,50000,100000
4192,2034-06-23,2899,Delhi,Printer Max,4,12000,48000
4193,2034-06-24,3504,Kolkata,Printer Max,4,12000,48000
4194,2034-06-25,3772,Pune,Keyboard K,2,1500,3000
4195,2034-06-26,4799,Mumbai,Laptop Pro,4,50000,200000
4196,2034-06-27,2249,Delhi,Printer Max,5,12000,60000
4197,2034-06-28,1981,Mumbai,Smartwatch Q,3,8000,24000
4198,2034-06-29,2154,Chennai,Tablet Plus,5,15000,75000
4199,2034-06-30,1587,Hyderabad,Tablet Plus,4,15000,60000
4200,2034-07-01,1475,Pune,Smartwatch Q,4,8000,32000
4201,2034-07-02,2821,Bangalore,Tablet Plus,3,15000,45000
4202,2034-07-03,1985,Hyderabad,Printer Max,4,12000,48000
4203,2034-07-04,4348,Hyderabad,Mouse M,3,1000,3000
4204,2034-07-05,3203,Chennai,Printer Max,2,12000,24000
4205,2034-07-06,4831,Delhi,Keyboard K,3,1500,4500
4206,2034-07-07,2241,Bangalore,Monitor Ultra,3,20000,60000
4207,2034-07-08,1189,Delhi,Mouse M,5,1000,5000
4208,2034-07-09,2440,Kolkata,Office Chair,4,7500,30000
4209,2034-07-10,1980,Hyderabad,Office Chair,2,7500,15000
4210,2034-07-11,2698,Kolkata,Mouse M,1,1000,1000
4211,2034-07-12,2715,Mumbai,Printer Max,3,12000,36000
4212,2034-07-13,3593,Hyderabad,Headphones Z,1,3000,3000
4213,2034-07-14,1040,Delhi,Monitor Ultra,4,20000,80000
4214,2034-07-15,3354,Hyderabad,Smartwatch Q,3,8000,24000
4215,2034-07-16,1942,Mumbai,Printer Max,1,12000,12000
4216,2034-07-17,1337,Chennai,Mouse M,5,1000,5000
4217,2034-07-18,2337,Kolkata,Headphones Z,1,3000,3000
4218,2034-07-19,2098,Kolkata,Printer Max,5,12000,60000
4219,2034-07-20,4000,Delhi,Headphones Z,2,3000,6000
4220,2034-07-21,3326,Hyderabad,Mouse M,4,1000,4000
4221,2034-07-22,4247,Delhi,Printer Max,1,12000,12000
4222,2034-07-23,1895,Chennai,Laptop Pro,3,50000,150000
4223,2034-07-24,4733,Hyderabad,Tablet Plus,4,15000,60000
4224,2034-07-25,3320,Hyderabad,Mouse M,1,1000,1000
4225,2034-07-26,3884,Delhi,Office Chair,3,7500,22500
4226,2034-07-27,3667,Delhi,Office Chair,3,7500,22500
4227,2034-07-28,2674,Mumbai,Monitor Ultra,3,20000,60000
4228,2034-07-29,3909,Pune,Smartphone X,3,25000,75000
4229,2034-07-30,4854,Pune,Office Chair,1,7500,7500
4230,2034-07-31,4930,Chennai,Smartphone X,2,25000,50000
4231,2034-08-01,1930,Pune,Laptop Pro,5,50000,250000
4232,2034-08-02,1288,Mumbai,Mouse M,5,1000,5000
4233,2034-08-03,1723,Kolkata,Headphones Z,5,3000,15000
4234,2034-08-04,3940,Hyderabad,Monitor Ultra,2,20000,40000
4235,2034-08-05,3319,Delhi,Tablet Plus,3,15000,45000
4236,2034-08-06,2953,Hyderabad,Smartwatch Q,3,8000,24000
4237,2034-08-07,2089,Hyderabad,Smartphone X,4,25000,100000
4238,2034-08-08,1482,Bangalore,Tablet Plus,5,15000,75000
4239,2034-08-09,1935,Kolkata,Monitor Ultra,5,20000,100000
4240,2034-08-10,3295,Bangalore,Monitor Ultra,3,20000,60000
4241,2034-08-11,1155,Pune,Office Chair,5,7500,37500
4242,2034-08-12,2070,Hyderabad,Tablet Plus,3,15000,45000
4243,2034-08-13,2958,Delhi,Printer Max,3,12000,36000
4244,2034-08-14,3501,Hyderabad,Keyboard K,3,1500,4500
4245,2034-08-15,3248,Kolkata,Monitor Ultra,1,20000,20000
4246,2034-08-16,2683,Bangalore,Smartphone X,1,25000,25000
4247,2034-08-17,1123,Delhi,Smartwatch Q,1,8000,8000
4248,2034-08-18,3048,Hyderabad,Smartwatch Q,1,8000,8000
4249,2034-08-19,1967,Chennai,Laptop Pro,2,50000,100000
4250,2034-08-20,4830,Kolkata,Laptop Pro,4,50000,200000
4251,2034-08-21,1854,Kolkata,Office Chair,4,7500,30000
4252,2034-08-22,1639,Chennai,Printer Max,3,12000,36000
4253,2034-08-23,3238,Hyderabad,Office Chair,5,7500,37500
4254,2034-08-24,2602,Kolkata,Smartwatch Q,1,8000,8000
4255,2034-08-25,3563,Delhi,Headphones Z,4,3000,12000
4256,2034-08-26,1441,Hyderabad,Smartwatch Q,4,8000,32000
4257,2034-08-27,2944,Hyderabad,Monitor Ultra,1,20000,20000
4258,2034-08-28,2838,Bangalore,Tablet Plus,2,15000,30000
4259,2034-08-29,2829,Kolkata,Tablet Plus,2,15000,30000
4260,2034-08-30,3190,Kolkata,Monitor Ultra,4,20000,80000
4261,2034-08-31,4262,Chennai,Monitor Ultra,2,20000,40000
4262,2034-09-01,1532,Bangalore,Smartwatch Q,1,8000,8000
4263,2034-09-02,3274,Pune,Tablet Plus,4,15000,60000
4264,2034-09-03,2336,Bangalore,Tablet Plus,1,15000,15000
4265,2034-09-04,4700,Kolkata,Mouse M,2,1000,2000
4266,2034-09-05,1948,Hyderabad,Tablet Plus,1,15000,15000
4267,2034-09-06,4373,Bangalore,Monitor Ultra,2,20000,40000
4268,2034-09-07,4725,Chennai,Laptop Pro,2,50000,100000
4269,2034-09-08,3019,Bangalore,Printer Max,1,12000,12000
4270,2034-09-09,1459,Chennai,Headphones Z,2,3000,6000
4271,2034-09-10,4472,Pune,Monitor Ultra,3,20000,60000
4272,2034-09-11,1550,Bangalore,Tablet Plus,1,15000,15000
4273,2034-09-12,1392,Chennai,Smartphone X,3,25000,75000
4274,2034-09-13,4938,Bangalore,Smartwatch Q,1,8000,8000
4275,2034-09-14,2787,Pune,Smartwatch Q,2,8000,16000
4276,2034-09-15,1844,Bangalore,Printer Max,2,12000,24000
4277,2034-09-16,4278,Delhi,Monitor Ultra,4,20000,80000
4278,2034-09-17,3257,Chennai,Printer Max,4,12000,48000
4279,2034-09-18,2138,Pune,Laptop Pro,3,50000,150000
4280,2034-09-19,4808,Chennai,Keyboard K,2,1500,3000
4281,2034-09-20,1645,Chennai,Office Chair,4,7500,30000
4282,2034-09-21,4322,Mumbai,Smartphone X,2,25000,50000
4283,2034-09-22,3266,Pune,Office Chair,1,7500,7500
4284,2034-09-23,3454,Bangalore,Keyboard K,4,1500,6000
4285,2034-09-24,2466,Chennai,Smartphone X,3,25000,75000
4286,2034-09-25,4674,Kolkata,Office Chair,4,7500,30000
4287,2034-09-26,2377,Mumbai,Smartphone X,2,25000,50000
4288,2034-09-27,3935,Delhi,Printer Max,5,12000,60000
4289,2034-09-28,3605,Chennai,Headphones Z,5,3000,15000
4290,2034-09-29,3597,Chennai,Mouse M,2,1000,2000
4291,2034-09-30,1141,Mumbai,Smartphone X,1,25000,25000
4292,2034-10-01,3659,Bangalore,Keyboard K,4,1500,6000
4293,2034-10-02,1500,Kolkata,Printer Max,5,12000,60000
4294,2034-10-03,1839,Delhi,Mouse M,1,1000,1000
4295,2034-10-04,3749,Chennai,Printer Max,2,12000,24000
4296,2034-10-05,4618,Bangalore,Laptop Pro,1,50000,50000
4297,2034-10-06,2682,Pune,Tablet Plus,2,15000,30000
4298,2034-10-07,2565,Kolkata,Smartwatch Q,4,8000,32000
4299,2034-10-08,3046,Pune,Laptop Pro,1,50000,50000
4300,2034-10-09,4917,Kolkata,Keyboard K,4,1500,6000
4301,2034-10-10,2530,Delhi,Monitor Ultra,1,20000,20000
4302,2034-10-11,1595,Hyderabad,Monitor Ultra,2,20000,40000
4303,2034-10-12,2904,Kolkata,Smartwatch Q,2,8000,16000
4304,2034-10-13,1280,Hyderabad,Printer Max,1,12000,12000
4305,2034-10-14,1423,Pune,Headphones Z,2,3000,6000
4306,2034-10-15,3903,Kolkata,Keyboard K,3,1500,4500
4307,2034-10-16,1269,Delhi,Smartwatch Q,3,8000,24000
4308,2034-10-17,1153,Mumbai,Mouse M,4,1000,4000
4309,2034-10-18,3661,Delhi,Mouse M,3,1000,3000
4310,2034-10-19,2750,Delhi,Monitor Ultra,3,20000,60000
4311,2034-10-20,1661,Mumbai,Tablet Plus,5,15000,75000
4312,2034-10-21,2967,Mumbai,Printer Max,5,12000,60000
4313,2034-10-22,1082,Bangalore,Monitor Ultra,5,20000,100000
4314,2034-10-23,4693,Kolkata,Headphones Z,5,3000,15000
4315,2034-10-24,3994,Pune,Smartwatch Q,2,8000,16000
4316,2034-10-25,3946,Bangalore,Smartphone X,4,25000,100000
4317,2034-10-26,2449,Mumbai,Headphones Z,4,3000,12000
4318,2034-10-27,2298,Hyderabad,Smartphone X,3,25000,75000
4319,2034-10-28,4784,Pune,Printer Max,4,12000,48000
4320,2034-10-29,3331,Hyderabad,Smartwatch Q,3,8000,24000
4321,2034-10-30,1979,Delhi,Mouse M,4,1000,4000
4322,2034-10-31,3220,Chennai,Mouse M,1,1000,1000
4323,2034-11-01,4398,Delhi,Laptop Pro,1,50000,50000
4324,2034-11-02,4789,Delhi,Mouse M,4,1000,4000
4325,2034-11-03,4134,Chennai,Keyboard K,2,1500,3000
4326,2034-11-04,4144,Kolkata,Laptop Pro,3,50000,150000
4327,2034-11-05,3810,Mumbai,Laptop Pro,4,50000,200000
4328,2034-11-06,2659,Hyderabad,Mouse M,3,1000,3000
4329,2034-11-07,2398,Delhi,Monitor Ultra,5,20000,100000
4330,2034-11-08,1632,Chennai,Tablet Plus,4,15000,60000
4331,2034-11-09,2531,Bangalore,Tablet Plus,2,15000,30000
4332,2034-11-10,1786,Delhi,Keyboard K,5,1500,7500
4333,2034-11-11,3990,Hyderabad,Office Chair,4,7500,30000
4334,2034-11-12,4059,Mumbai,Monitor Ultra,1,20000,20000
4335,2034-11-13,1397,Delhi,Office Chair,4,7500,30000
4336,2034-11-14,2143,Delhi,Smartphone X,1,25000,25000
4337,2034-11-15,1933,Kolkata,Monitor Ultra,1,20000,20000
4338,2034-11-16,2460,Chennai,Smartwatch Q,4,8000,32000
4339,2034-11-17,2852,Bangalore,Office Chair,4,7500,30000
4340,2034-11-18,3723,Bangalore,Keyboard K,1,1500,1500
4341,2034-11-19,3983,Pune,Keyboard K,3,1500,4500
4342,2034-11-20,3512,Mumbai,Monitor Ultra,5,20000,100000
4343,2034-11-21,1285,Pune,Laptop Pro,2,50000,100000
4344,2034-11-22,1264,Hyderabad,Smartwatch Q,4,8000,32000
4345,2034-11-23,3367,Mumbai,Printer Max,5,12000,60000
4346,2034-11-24,3720,Delhi,Smartwatch Q,5,8000,40000
4347,2034-11-25,4447,Delhi,Keyboard K,3,1500,4500
4348,2034-11-26,3867,Bangalore,Smartphone X,5,25000,125000
4349,2034-11-27,3136,Hyderabad,Office Chair,4,7500,30000
4350,2034-11-28,2677,Chennai,Office Chair,5,7500,37500
4351,2034-11-29,2226,Hyderabad,Smartphone X,4,25000,100000
4352,2034-11-30,1820,Delhi,Headphones Z,4,3000,12000
4353,2034-12-01,2762,Chennai,Monitor Ultra,1,20000,20000
4354,2034-12-02,4048,Hyderabad,Keyboard K,3,1500,4500
4355,2034-12-03,3381,Hyderabad,Tablet Plus,2,15000,30000
4356,2034-12-04,3269,Chennai,Mouse M,1,1000,1000
4357,2034-12-05,1040,Delhi,Smartphone X,2,25000,50000
4358,2034-12-06,2731,Hyderabad,Smartphone X,4,25000,100000
4359,2034-12-07,1067,Chennai,Smartwatch Q,1,8000,8000
4360,2034-12-08,1987,Kolkata,Monitor Ultra,5,20000,100000
4361,2034-12-09,2799,Kolkata,Monitor Ultra,5,20000,100000
4362,2034-12-10,3561,Delhi,Tablet Plus,2,15000,30000
4363,2034-12-11,4944,Chennai,Mouse M,4,1000,4000
4364,2034-12-12,4708,Kolkata,Monitor Ultra,2,20000,40000
4365,2034-12-13,4693,Chennai,Laptop Pro,3,50000,150000
4366,2034-12-14,2621,Hyderabad,Keyboard K,5,1500,7500
4367,2034-12-15,2655,Delhi,Laptop Pro,1,50000,50000
4368,2034-12-16,4198,Kolkata,Headphones Z,1,3000,3000
4369,2034-12-17,2278,Pune,Keyboard K,1,1500,1500
4370,2034-12-18,1694,Hyderabad,Printer Max,5,12000,60000
4371,2034-12-19,4087,Pune,Keyboard K,4,1500,6000
4372,2034-12-20,3524,Pune,Keyboard K,5,1500,7500
4373,2034-12-21,2085,Mumbai,Tablet Plus,5,15000,75000
4374,2034-12-22,3928,Mumbai,Laptop Pro,1,50000,50000
4375,2034-12-23,3479,Delhi,Mouse M,5,1000,5000
4376,2034-12-24,2693,Kolkata,Smartwatch Q,1,8000,8000
4377,2034-12-25,3315,Kolkata,Tablet Plus,4,15000,60000
4378,2034-12-26,2058,Kolkata,Keyboard K,3,1500,4500
4379,2034-12-27,1778,Chennai,Smartwatch Q,1,8000,8000
4380,2034-12-28,4647,Hyderabad,Office Chair,2,7500,15000
4381,2034-12-29,1493,Kolkata,Smartwatch Q,3,8000,24000
4382,2034-12-30,2585,Hyderabad,Smartphone X,4,25000,100000
4383,2034-12-31,2492,Delhi,Tablet Plus,3,15000,45000
4384,2035-01-01,2790,Pune,Tablet Plus,1,15000,15000
4385,2035-01-02,1660,Kolkata,Smartphone X,4,25000,100000
4386,2035-01-03,2348,Delhi,Office Chair,2,7500,15000
4387,2035-01-04,2327,Kolkata,Monitor Ultra,1,20000,20000
4388,2035-01-05,2299,Mumbai,Monitor Ultra,1,20000,20000
4389,2035-01-06,4940,Bangalore,Monitor Ultra,4,20000,80000
4390,2035-01-07,2986,Delhi,Monitor Ultra,4,20000,80000
4391,2035-01-08,4755,Kolkata,Laptop Pro,3,50000,150000
4392,2035-01-09,4060,Bangalore,Smartphone X,2,25000,50000
4393,2035-01-10,3044,Delhi,Office Chair,3,7500,22500
4394,2035-01-11,4272,Chennai,Keyboard K,3,1500,4500
